"도시철도 역별 승강차실적(월)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"연도","기관","역명","호선","합계_승차인원","합계_하차인원","1월_승차인원","1월_하차인원","2월_승차인원","2월_하차인원","3월_승차인원","3월_하차인원","4월_승차인원","4월_하차인원","5월_승차인원","5월_하차인원","6월_승차인원","6월_하차인원","7월_승차인원","7월_하차인원","8월_승차인원","8월_하차인원","9월_승차인원","9월_하차인원","10월_승차인원","10월_하차인원","11월_승차인원","11월_하차인원","12월_승차인원","12월_하차인원"
"2045","부산김해경전철","가야대","부산김해경전철","70762","61595","","","","","","","","","","","","","","","","","","","","","","","",""
"2046","동해선","부전","동해선","126147","106782","","","","","","","","","","","","","","","","","","","","","","","",""
"2047","동해선","거제해맞이","동해선","30912","33583","","","","","","","","","","","","","","","","","","","","","","","",""
"2048","동해선","거제","동해선","61437","62530","","","","","","","","","","","","","","","","","","","","","","","",""
"2049","동해선","교대","동해선","142850","159135","","","","","","","","","","","","","","","","","","","","","","","",""
"2050","동해선","동래","동해선","39828","38886","","","","","","","","","","","","","","","","","","","","","","","",""
"2051","동해선","재송","동해선","47552","39115","","","","","","","","","","","","","","","","","","","","","","","",""
"2052","동해선","센텀","동해선","64070","65779","","","","","","","","","","","","","","","","","","","","","","","",""
"2053","동해선","벡스코","동해선","146099","161032","","","","","","","","","","","","","","","","","","","","","","","",""
"2054","동해선","신해운대","동해선","69821","70053","","","","","","","","","","","","","","","","","","","","","","","",""
"2055","동해선","송정","동해선","45526","45888","","","","","","","","","","","","","","","","","","","","","","","",""
"2056","동해선","오시리아","동해선","60637","62959","","","","","","","","","","","","","","","","","","","","","","","",""
"2057","동해선","기장","동해선","102153","100073","","","","","","","","","","","","","","","","","","","","","","","",""
"2058","동해선","일광","동해선","74768","72669","","","","","","","","","","","","","","","","","","","","","","","",""
"2059","동해선","부산원동","동해선","52962","51588","","","","","","","","","","","","","","","","","","","","","","","",""
"2060","동해선","좌천","동해선","34520","31477","","","","","","","","","","","","","","","","","","","","","","","",""
"2061","동해선","월내","동해선","16417","16956","","","","","","","","","","","","","","","","","","","","","","","",""
"2062","동해선","안락","동해선","52174","48500","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
