운영상태,도로명전체주소,소재지전체주소,시설위치(지상/지하),시설면적(㎡),최대수용인원,위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
사용중,부산광역시 수영구 연수로415번길 55 (수영동),부산광역시 수영구 수영동 50번지 3호,지하,396.0,480,35.1700924181967,129.1157327116562,1147139.152164,1687286.109876
사용중,부산광역시 수영구 광일로56번길 5 (광안동),부산광역시 수영구 광안동 517번지 7호,지하,983.0,1191,35.163071660133376,129.10774052479056,1146423.854887,1686495.611871
사용중,부산광역시 수영구 수영로705번길 48 (수영동),부산광역시 수영구 수영동 76번지,지하,271.0,328,35.169905383929326,129.117292940062,1147281.586908,1687267.67496
사용중,"부산광역시 수영구 민락로27번길 3 (민락동, 컨츄리빌리지)",부산광역시 수영구 민락동 171번지 1호,지하,330.0,400,35.157479670733174,129.12165063688568,1147700.934828,1685895.949141
사용중,부산광역시 수영구 망미배산로36번길 42 (망미동),부산광역시 수영구 망미동 452번지 21호,지하,611.0,740,35.17611687399699,129.10414435599918,1146072.967555,1687937.220762
사용중,"부산광역시 수영구 금련로43번길 32 (망미동, 현대한누리타운)",부산광역시 수영구 망미동 979번지 72호,지하,3227.0,3911,35.170612523338086,129.09766924304503,1145493.102699,1687317.21695
사용중,부산광역시 수영구 연수로 274 (망미동),부산광역시 수영구 망미동 823번지 7호,지하,188.0,227,35.172944471886545,129.1005867168324,1145754.645208,1687580.135506
사용중,부산광역시 수영구 과정로67번길 22 (망미동),부산광역시 수영구 망미동 438번지 5호,지하,132.0,160,35.17744452652113,129.1060123317382,1146240.701492,1688087.222393
사용중,"부산광역시 수영구 광안해변로 299 (민락동, 민락동씨랜드활어센타)",부산광역시 수영구 민락동 181번지 228호,지하,515.0,624,35.15678725776895,129.12612902886366,1148110.122093,1685825.809996
사용중,부산광역시 수영구 민락수변로 13 (민락동),부산광역시 수영구 민락동 181번지 141호,지하,211.0,255,35.1547053890732,129.12401806846051,1147921.60497,1685591.759978
사용중지,부산광역시 수영구 광일로20번가길 70 (광안동),부산광역시 수영구 광안동 505번지 6호,지하,386.0,467,35.16333402633484,129.108273745221,1146471.951355,1686525.497149
사용중,"부산광역시 수영구 광남로48번길 24 (남천동, 건양빌딩)",부산광역시 수영구 남천동 6번지 25호,지하,541.0,655,35.14612673687085,129.1130425073212,1146937.246197,1684624.002172
사용중,부산광역시 수영구 망미로30번길 32 (망미동),부산광역시 수영구 망미동 807번지 3호,지하,283.0,343,35.17019076907064,129.10271988931788,1145953.838637,1687277.840279
사용중,부산광역시 수영구 황령대로 431 (남천동원로얄듀크),부산광역시 수영구 남천동 490번지,지하,2439.0,2956,35.14211938110929,129.10322122902903,1146049.675645,1684165.071637
사용중,부산광역시 수영구 망미배산로 86 (망미동),부산광역시 수영구 망미동 877번지 13호,지하,348.0,421,35.1749686340411,129.09920756648054,1145625.433473,1687802.622657
사용중,부산광역시 수영구 광일로20번가길 46 (광안동),부산광역시 수영구 광안동 501번지 13호,지하,452.0,547,35.163190832147265,129.10955735641804,1146589.122439,1686511.506142
사용중,"부산광역시 수영구 수영로 지하 410 (남천동, 도시철도 남천역)",부산광역시 수영구 남천동 78번지,지하,6808.0,8252,35.14269530043647,129.1087095513801,1146548.660867,1684237.018338
사용중,"부산광역시 수영구 수영로 지하 482 (남천동, 도시철도 금련산역)",부산광역시 수영구 남천동 78번지,지하,9187.0,11135,35.148959082396644,129.11086495920938,1146733.782626,1684934.934683
사용중지,"부산광역시 수영구 민락로14번길 26 (민락동, 정운빌라)",부산광역시 수영구 민락동 225번지 3호,지하,205.0,248,35.15761361352634,129.12277041823984,1147802.692108,1685912.468678
사용중,부산광역시 수영구 수영로 625 (광안동),부산광역시 수영구 광안동 491번지 1호,지하,2494.0,3023,35.1615954004347,129.11374954591426,1146973.827943,1686340.737425
사용중,부산광역시 수영구 감포로 23 (광안동),부산광역시 수영구 광안동 127번지 19호,지하,568.0,688,35.16063042028684,129.12015108037932,1147558.650011,1686243.186207
사용중,"부산광역시 수영구 장대골로 7 (광안동, 광안제일교회)",부산광역시 수영구 광안동 741번지 4호,지하,162.0,196,35.15885069565914,129.1125856289689,1146872.748912,1686034.59171
사용중,"부산광역시 수영구 수영로521번길 74 (광안동, 금보빌라맨션)",부산광역시 수영구 광안동 1258번지 6호,지하,195.0,236,35.153129827165536,129.107860442823,1146452.600734,1685393.100667
사용중,"부산광역시 수영구 수영로521번길 74 (광안동, 금보빌라맨션)",부산광역시 수영구 광안동 1258번지 6호,지하,195.0,236,35.153129827165536,129.107860442823,1146452.600734,1685393.100667
사용중,"부산광역시 수영구 수영로497번길 34 (광안동, 그랜드빌리지)",부산광역시 수영구 광안동 1278번지 5호,지하,257.0,311,35.150471967176216,129.10948043289105,1146604.940338,1685100.693357
사용중,"부산광역시 수영구 호암로29번나길 18 (광안동, 대림파인힐빌라)",부산광역시 수영구 광안동 1258번지 17호,지하,366.0,443,35.15329165672901,129.10913479346422,1146568.395513,1685412.926678
사용중,"부산광역시 수영구 수영로 557 (광안동, 호암빌딩)",부산광역시 수영구 광안동 774번지 28호,지하,244.0,295,35.155552910550945,129.1124256272801,1146864.103643,1685668.58492
사용중,"부산광역시 수영구 수영로545번길 19 (광안동, 광안하이츠)",부산광역시 수영구 광안동 125번지 8호,지하,264.0,320,35.154733093525486,129.11123678225343,1146757.283432,1685575.901162
사용중,부산광역시 수영구 과정로 49 (망미동),부산광역시 수영구 망미동 431번지 5호,지하,461.0,558,35.17574840855043,129.10728693154343,1146359.815727,1687900.974418
사용중,"부산광역시 수영구 연수로260번길 53, 흰돌실버타운 (망미동)",부산광역시 수영구 망미동 774-283 흰돌실버타운,지하,379.0,459,35.17070031526362,129.0987243493701,1145589.038763,1687328.498644
사용중,"부산광역시 수영구 수영로 지하 769 (민락동, 도시철도 민락역)",부산광역시 수영구 민락동 345번지 1호,지하,5221.0,6328,35.16661400316451,129.1228013337262,1147789.220841,1686910.786305
사용중,"부산광역시 수영구 수영로 지하 576 (광안동, 도시철도 광안역)",부산광역시 수영구 광안동 205번지,지하,8250.0,10000,35.15713596800179,129.11313294758858,1146925.686832,1685845.212701
사용중,"부산광역시 수영구 수영로 지하 677 (광안동, 도시철도수영역)",부산광역시 수영구 광안동 1091번지 1호,지하,15306.0,18552,35.166003739586785,129.1147402595229,1147056.128159,1686831.149129
사용중,"부산광역시 수영구 광안해변로 418 (민락동, 센텀비치푸르지오)",부산광역시 수영구 민락동 108번지 1호,지하,5720.0,6933,35.15920732245981,129.1307676573712,1148528.253143,1686101.146817
사용중,"부산광역시 수영구 광안해변로 386 (민락동, 롯데캐슬자이언트)",부산광역시 수영구 민락동 110번지 8호,지하,3575.0,4333,35.15737067440182,129.1330120954982,1148736.036766,1685900.790082
사용중,부산광역시 수영구 수영로741번길 46,부산광역시 수영구 수영동 432번지 1호,지하,8250.0,10000,35.17013030948183,129.12095915187774,1147615.080387,1687298.058895
사용중,부산광역시 수영구 연수로 지하 337 (망미동),부산광역시 수영구 망미동 603번지 2호,지하,3944.0,4780,35.171880599007444,129.10742008893797,1146378.877049,1687472.175496
사용중,부산광역시 수영구 좌수영로 176 (수영강변1차e편한세상),부산광역시 수영구 망미동 1154번지,지하,1901.0,2304,35.17972770334903,129.11708094044974,1147244.561451,1688356.797468
사용중,"부산광역시 수영구 좌수영로 204 (수영강변2차이편한세상,우남아파트)",부산광역시 수영구 망미동 1128번지,지하,1925.0,2333,35.18202903654399,129.1156569858459,1147110.742366,1688609.940416
사용중,부산광역시 수영구 좌수영로 192 (수영강변3차e편한세상),부산광역시 수영구 망미동 1136번지,지하,2099.0,2544,35.18104095612335,129.11631017393563,1147172.004337,1688501.314836
사용중,"부산광역시 수영구 수영로636번길 85 (광안동, 부덕그린아파트)",부산광역시 수영구 광안동 107번지 6호 부덕그린아파트,지하,1406.0,1704,35.161888335965926,129.11958957252926,1147505.233085,1686381.873998
사용중,부산광역시 수영구 광일로 70 (광안동),부산광역시 수영구 광안동 519번지 8호,지하,2782.0,3372,35.16308405800825,129.10662014643916,1146321.785909,1686495.338019
사용중,"부산광역시 수영구 수영로540번길 57 (광안동, 광안동삼정그린코아아파트)",부산광역시 수영구 광안동 172번지 1호,지하,7557.0,9160,35.15343823286625,129.11532012125537,1147131.574116,1685438.314952
사용중,"부산광역시 수영구 망미번영로38번길 104 (광안동, 광안동일스위트아파트)",부산광역시 수영구 광안동 1069번지 3호,지하,5973.0,7240,35.16773258520368,129.11352154561914,1146942.017589,1687021.10112
사용중,"부산광역시 수영구 장대골로19번길 31 (광안동, 협성엠파이어아파트)",부산광역시 수영구 광안동 745-2 협성엠파이어아파트,지하,5927.0,7184,35.157778173776244,129.11095394009166,1146726.049447,1685913.225806
사용중,"부산광역시 수영구 장대골로7번길 45 (광안동, 광안유림노르웨이아침)",부산광역시 수영구 광안동 744번지 32호,지하,1788.0,2167,35.15692293416861,129.11215983418228,1146837.429719,1685820.147292
사용중,"부산광역시 수영구 장대골로19번길 7 (광안동, 협성엠파이어아파트)",부산광역시 수영구 광안동 742-2 협성엠파이어아파트,지하,5270.0,6387,35.158853178204765,129.11117692477353,1146744.429536,1686032.787798
사용중,"부산광역시 수영구 연수로315번길 16 (망미동, 더샵파크리치)",부산광역시 수영구 망미동 693번지 1호,지하,7425.0,9000,35.17311343330523,129.10529576903687,1146183.202323,1687605.788961
사용중,부산광역시 수영구 과정로85번길 70,부산광역시 수영구 망미동 941번지 1호,지하,7683.0,9312,35.1782041327161,129.10279806780005,1145946.632097,1688166.750122
사용중,"부산광역시 수영구 광남로223번길 31 (민락동, 광안현대하이페리온)",부산광역시 수영구 민락동 266번지,지하,8917.0,10808,35.160443187747305,129.12305087969628,1147823.118131,1686226.725508
사용중,"부산광역시 수영구 광안해변로 448 (민락동, 수영만 아이파크)",부산광역시 수영구 민락동 336번지 36호,지하,1430.0,1733,35.16139406290494,129.12955139868595,1148413.494222,1686341.872164
사용중,부산광역시 수영구 수영로 429 (KBS부산방송총국),부산광역시 수영구 남천동 63번지,지하,175.0,212,35.14441279297351,129.10917630490866,1146588.104056,1684428.199341
사용중,부산광역시 수영구 남천동로 41 (남천동 코오롱 하늘채 골든비치),부산광역시 수영구 남천동 151번지,지하,4084.0,4950,35.14143369553318,129.1124672301082,1146893.272291,1684102.62981
사용중,"부산광역시 수영구 망미로30번길 51 (망미동, 망미 이진캐스빌)",부산광역시 수영구 망미동 1159번지 망미 이진캐스빌,지하,1359.0,1647,35.17010435673402,129.10158506004132,1145850.639108,1687266.590802
사용중,"부산광역시 수영구 광안로 20 (광안동, 부산 광안동 쌍용 예가 디 오션)",부산광역시 수영구 광안동 1330번지,지하,3675.0,4454,35.15643071386628,129.11458172601894,1147058.92442,1685769.13111
사용중,"부산광역시 수영구 광안로 12 (광안동, 광안동에스케이뷰)",부산광역시 수영구 광안동 473번지 2호,지하,1429.0,1732,35.156763913537134,129.1141087784533,1147015.244006,1685805.388503
사용중,"부산광역시 수영구 장대골로19번길 20 (광안동, 협성엠파이어아파트)",부산광역시 수영구 광안동 735-1 협성엠파이어아파트,지하,3484.0,4223,35.15828404223126,129.11095535644557,1146725.269809,1685969.335782
사용중,"부산광역시 수영구 망미번영로55번길 112 (망미동, 현대망미아파트)",부산광역시 수영구 망미동 411-1 현대망미아파트,지하,479.91,581,35.17704173241776,129.10803692972644,1146425.796821,1688045.526793
사용중,"부산광역시 수영구 수미로71번길 20 (망미동, 망미동한성기린아파트)",부산광역시 수영구 망미동 209-4 망미동한성기린아파트,지하,1187.0,1438,35.17400527786075,129.1185646840282,1147390.009231,1687724.296495
