경도,위도,최대수용인원,도로명주소,대피소 종류,시설면적(㎡),운영상태
128.9823429001126,35.152872720803,4298,부산광역시 사상구 새벽로 131 ,민방위,3546.0,사용중
128.98902398811455,35.15750621574089,775,"부산광역시 사상구 사상로 123, 호승빌딩 ",민방위,640.0,사용중
128.9852502591132,35.155462676599626,480,부산광역시 사상구 새벽시장로103번길 21 ,민방위,396.0,사용중
128.98333879180876,35.155292040877484,850,부산광역시 사상구 새벽로 160 ,민방위,702.0,사용중
128.9881296637107,35.1499512613346,920,부산광역시 사상구 가야대로 141 ),민방위,759.0,사용중
128.9866104002703,35.153277531369305,7167,부산광역시 사상구 대동로 290 ,민방위,5913.0,사용중
129.01130968149675,35.15398849477231,5789,부산광역시 사상구 백양대로 372-22 ,민방위,4776.0,사용중
129.01140362210668,35.14693090179623,3030,부산광역시 사상구 주례로 45 ,민방위,2500.0,사용중
129.0061764585569,35.14616769727141,7432,부산광역시 사상구 주례로 93 ,민방위,6132.0,사용중
129.00388709001362,35.14947220257777,5600,부산광역시 사상구 가야대로284번길 12 ,민방위,4620.0,사용중
128.99737037050153,35.134155656444825,27241,"부산광역시 사상구 학감대로 1, 구덕터널관리사무소 ",민방위,22474.0,사용중지
128.99574118404036,35.13263351376596,328,"부산광역시 사상구 학감대로39번길 104-36, 부산시립정신병원 ",민방위,271.0,사용중
128.98209128631623,35.150400503941995,320,"부산광역시 사상구 가야대로 86, 현대자동차 ",민방위,264.0,사용중
128.98715227048996,35.14331747676927,2169,부산광역시 사상구 학장로 187,민방위,1790.0,사용중
128.9927620280128,35.13546320846279,1280,부산광역시 사상구 학감대로49번길 62,민방위,1056.0,사용중
128.97761534144888,35.13585632037387,600,부산광역시 사상구 대동로64번길 25 ,민방위,495.0,사용중
128.97962757251472,35.13850236655895,1080,부산광역시 사상구 대동로 104-8,민방위,891.0,사용중
128.98764096358056,35.13953183234357,320,부산광역시 사상구 학감대로 109-43,민방위,264.0,사용중
128.98847731694204,35.13992981915746,720,부산광역시 사상구 학감대로 105-21,민방위,594.0,사용중
128.97897180805998,35.13817453092153,880,부산광역시 사상구 대동로 98 ,민방위,726.0,사용중
128.98414530993318,35.1408414076106,663,부산광역시 사상구 학감대로123번길 75 ,민방위,547.0,사용중
128.96453670185642,35.130442573265604,1699,부산광역시 사상구 강변대로 512 ,민방위,1402.0,사용중
128.97550263723707,35.13375036153035,3029,부산광역시 사상구 대동로 34-25 ,민방위,2499.0,사용중
128.97764266963088,35.13507860641056,2259,부산광역시 사상구 대동로64번길 40 ,민방위,1864.0,사용중
129.0110911729613,35.14639434422467,6025,부산광역시 사상구 주례로 47 ,민방위,4971.0,사용중
128.97966041003903,35.169056096259055,3095,"부산광역시 사상구 운산로 25, 1층 ",민방위,2554.0,사용중
128.98764173508923,35.18562317000123,591,부산광역시 사상구 모덕로95번길 101 ,민방위,488.0,사용중
128.9926581954994,35.189171192736445,1970,부산광역시 사상구 백양대로934번길 20 ,민방위,1626.0,사용중
128.9927827446202,35.187443582605,1000,부산광역시 사상구 백양대로902번길 46 ,민방위,825.0,사용중
128.9937421244917,35.190204187249094,2095,부산광역시 사상구 백양대로934번길 52-6 ,민방위,1729.0,사용중
128.99394814247788,35.18508525846761,1760,부산광역시 사상구 모라로 136-20 ,민방위,1452.0,사용중
128.9888709996383,35.1824235782769,960,부산광역시 사상구 백양대로 846 ,민방위,792.0,사용중
128.99099567709607,35.187104533709324,7240,부산광역시 사상구 백양대로 906 ,민방위,5973.0,사용중
128.9911741945573,35.18479706295416,10315,부산광역시 사상구 백양대로 880 ,민방위,8510.0,사용중
128.99068515460783,35.1848125147356,6720,부산광역시 사상구 백양대로 879 ,민방위,5544.0,사용중
128.99045354756262,35.17889289319505,200,"부산광역시 사상구 백양대로804번길 31, 105동 1층 ",민방위,165.0,사용중
128.98873827683576,35.18017464648023,751,"부산광역시 사상구 백양대로 820, 1동 1층 ",민방위,620.0,사용중
128.98971145473303,35.17100984429806,1151,"부산광역시 사상구 덕상로 8-35, 1층 ",민방위,950.0,사용중
128.9904976797609,35.173470458855135,1533,"부산광역시 사상구 덕상로 26-14, 1층 ",민방위,1265.0,사용중
128.98941820909255,35.1729465937484,903,"부산광역시 사상구 덕상로 20, 1층 ",민방위,745.0,사용중
128.98464044687293,35.16269301249755,431,"부산광역시 사상구 사상로 196, 한빛빌딩 ",민방위,356.0,사용중지
128.98192774585306,35.159043876235096,800,부산광역시 사상구 광장로56번길 67 ,민방위,660.0,사용중
128.9803454762812,35.16311758151125,1307,부산광역시 사상구 광장로 33 ,민방위,1079.0,사용중
128.98679923001276,35.18434038509292,560,부산광역시 사상구 사상로 448 ,민방위,462.0,사용중
128.9842370457744,35.18572240567104,368,부산광역시 사상구 사상로455번길 46 ),민방위,304.0,사용중
128.99614805879807,35.18461571507892,266,부산광역시 사상구 모라로110번길 99 ,민방위,220.0,사용중
128.99033611468698,35.152477048104345,1301,부산광역시 사상구 학감대로 242 ,민방위,1074.0,사용중
128.98865841172528,35.17083808934064,2876,부산광역시 사상구 백양대로 716 ,민방위,2373.0,사용중
129.0140061559124,35.15563626433707,10521,부산광역시 사상구 백양대로342번길 50 ,민방위,8680.0,사용중
128.9937257150839,35.191788812511,3744,부산광역시 사상구 백양대로934번길 84 ,민방위,3089.0,사용중
128.97032537987357,35.141875497743165,7600,부산광역시 사상구 낙동대로 910 ,민방위,6270.0,사용중
129.0140460012611,35.154131250140054,4195,부산광역시 사상구 백양대로342번길 17 ,민방위,3461.0,사용중
128.9840617608177,35.163244280465314,6707,부산광역시 사상구 사상로  203 ,민방위,5534.0,사용중
128.97904571612182,35.158702016585934,7240,부산광역시 사상구 괘감로 37 ,민방위,5973.0,사용중
128.9768867671167,35.15253595587207,2418,부산광역시 사상구 감전천로 216 ,민방위,1995.0,사용중
128.99126535472132,35.15535231101825,3624,부산광역시 사상구 사상로  93-1 ,민방위,2990.0,사용중
129.01226968038435,35.151052242840386,5624,부산광역시 사상구 가야대로  362-1 ,민방위,4640.0,사용중
129.00450203736284,35.15037353892082,6581,부산광역시 사상구 가야대로  292 ,민방위,5430.0,사용중
128.9983957275549,35.15426103260919,11190,부산광역시 사상구 백양대로494번길 10 ,민방위,9232.0,사용중
128.9838807997384,35.1731952771216,4448,부산광역시 사상구 사상로  320-1 ,민방위,3670.0,사용중
128.9857766614061,35.18115645860818,3695,부산광역시 사상구 사상로  409 ,민방위,3049.0,사용중
128.98832354756647,35.188762975836525,4545,"부산광역시 사상구 사상로  498, 모라역 ",민방위,3750.0,사용중
128.97706599931573,35.173087472000965,563,"부산광역시 사상구 낙동대로 1266, 퍼시스 1층 ",민방위,465.0,사용중
128.97757150679084,35.16351899016163,8120,부산광역시 사상구 광장로 7 ,민방위,6699.0,사용중
128.9786988008496,35.16765982988138,4500,부산광역시 사상구 낙동대로1210번길 33 ,민방위,3713.0,사용중
129.00218641263473,35.15449854053209,3858,부산광역시 사상구 양지로42번길 13 ,민방위,3183.0,사용중
128.9786073592964,35.12779714272071,3616,부산광역시 사상구 엄궁로 142 ,민방위,2984.0,사용중
128.9757502736665,35.12469650510784,1976,부산광역시 사상구 엄궁로 100 ,민방위,1631.0,사용중
128.97779975065376,35.12903787187708,2261,부산광역시 사상구 엄궁로 158 ,민방위,1866.0,사용중
128.97037554746314,35.1241730437948,4785,부산광역시 사상구 엄궁로 40 ,민방위,3948.0,사용중
128.98814358903576,35.14037580199523,981,부산광역시 사상구 학감대로 109-16,민방위,810.0,사용중
128.98341811861306,35.13926551148634,1403,부산광역시 사상구 대동로 148-29 ,민방위,1158.0,사용중
128.99798834374684,35.15113362154686,254,부산광역시 사상구 사상로 19 ,민방위,210.0,사용중지
128.99731860664102,35.184800510556904,8063,부산광역시 사상구 모라로110번길 121 ,민방위,6652.0,사용중
128.99555401976934,35.1838435179168,5361,부산광역시 사상구 모라로110번길 88 ,민방위,4423.0,사용중
128.9998000310594,35.18410942254085,7546,부산광역시 사상구 모라로192번길 20-21 ,민방위,6226.0,사용중
129.0025315323273,35.18435796723609,4530,부산광역시 사상구 모라로192번길 50 ,민방위,3738.0,사용중
128.99460836882523,35.14720378854122,10264,"부산광역시 사상구 가야대로196번길 51, 사상구 다누림센터 ",민방위,8468.0,사용중
128.98982741564905,35.17086970503982,2481,부산광역시 사상구 덕상로 8-37 ,민방위,2047.0,사용중
129.01301518589696,35.14942328111236,3272,부산광역시 사상구 냉정로 120 ,민방위,2700.0,사용중
128.97700067078944,35.127759801568445,7580,부산광역시 사상구 엄궁북로 62 ,민방위,6254.0,사용중
128.9846413039396,35.1409060437639,644,부산광역시 사상구 학감대로123번길 67,민방위,532.0,사용중
128.9856014822922,35.17500030676978,3630,"부산광역시 사상구 사상로342번길 21, 1층 ",민방위,2995.0,사용중
128.98651422002564,35.17488533263091,10854,"부산광역시 사상구 사상로342번길 39, 1층 ",민방위,8955.0,사용중
128.97257176306553,35.13051555517124,1412,부산광역시 사상구 낙동대로 784-13 ,민방위,1165.0,사용중
129.010938751976,35.15460882651982,1598,부산광역시 사상구 백양대로 372-37 ,민방위,1319.0,사용중
128.99571888646364,35.155395688399416,4026,부산광역시 사상구 백양대로 526 ,민방위,3322.0,사용중
128.97968607047716,35.16614134431294,5190,부산광역시 사상구 광장로21번길 66 ,민방위,4282.0,사용중
128.98954956941958,35.1595724454785,2040,부산광역시 사상구 사상로148번길 39 ,민방위,1683.0,사용중
128.99432220920573,35.156272316737535,2985,부산광역시 사상구 백양대로 539 ,민방위,2463.0,사용중
128.9728214903235,35.12407133331927,2756,부산광역시 사상구 엄궁남로 43 ,민방위,2274.0,사용중
128.9901965344813,35.16941975845863,3192,"부산광역시 사상구 백양대로700번길 23, 103동 ",민방위,2634.0,사용중
128.97921135758685,35.18201948477072,1512,"부산광역시 사상구 삼덕로5번길 171, 부산솔빛학교 1층 ",민방위,1248.0,사용중
129.000614935656,35.1508632130079,28346,부산광역시 사상구 가야대로255번길 5 ,민방위,23386.0,사용중
129.2204245198774,35.245419396314055,8731,부산광역시 기장군 기장읍 기장대로 563 ,민방위,7203.3,사용중
129.21468457899644,35.2482376579842,11740,부산광역시 기장군 기장읍 차성로344번길 13,민방위,9685.5,사용중
129.21750188634064,35.25550621420432,404,부산광역시 기장군 기장읍 차성로441번길 7,민방위,333.3,사용중
129.21011133743332,35.23788387826965,3018,부산광역시 기장군 기장읍 차성서로 51,민방위,2490.0,사용중
129.22243983664725,35.23864962383517,4317,부산광역시 기장군 기장읍 청강로 76,민방위,3562.0,사용중
129.21155150731812,35.247480844330774,2196,부산광역시 기장군 기장읍 차성서로 158-12,민방위,1812.0,사용중
129.21327329206397,35.25352994819799,5113,부산광역시 기장군 기장읍 차성로397번길 7,민방위,4219.0,사용중
129.21101346896805,35.23838380882915,2190,부산광역시 기장군 기장읍 대청로 7,민방위,1807.0,사용중
129.2183360702776,35.24794880681748,1320,부산광역시 기장군 기장읍 차성동로116번길 12,민방위,1089.0,사용중
129.20413911770083,35.20644808131882,10545,부산광역시 기장군 기장읍 소정안길 68,민방위,8699.9,사용중
129.21032139874208,35.244259840636445,4849,부산광역시 기장군 기장읍 차성서로 123,민방위,4001.0,사용중
129.1694153171507,35.32576546696687,12673,부산광역시 기장군 정관읍 정관4로 23,민방위,10456.0,사용중
129.17151250582447,35.32445184168975,17355,부산광역시 기장군 정관읍 정관로 513,민방위,14318.0,사용중
129.17699981611165,35.32505403476555,31362,부산광역시 기장군 정관읍 정관5로 75,민방위,25874.0,사용중
129.16662002149965,35.33384117872691,18282,부산광역시 기장군 정관읍 정관2로 40,민방위,15083.0,사용중
129.17001692509595,35.32998226280046,34695,부산광역시 기장군 정관읍 정관3로 52,민방위,28624.0,사용중
129.1738144306144,35.32208858148835,35487,부산광역시 기장군 정관읍 정관로 548,민방위,29277.0,사용중
129.18434183625646,35.32050165371476,19893,부산광역시 기장군 정관읍 구연방곡로 10,민방위,16412.0,사용중
129.1649802052081,35.33322992901677,12220,부산광역시 기장군 정관읍 정관2로 24,민방위,10082.0,사용중
129.23590409092463,35.26898240920068,13401,부산광역시 기장군 일광면 이천10길 37,민방위,11056.0,사용중
129.1720112614013,35.23852345835523,9860,부산광역시 기장군 철마면 고촌로 11,민방위,8135.0,사용중
129.22107663058097,35.23266774285231,1250,부산광역시 기장군 기장읍 대변로 43,민방위,1032.0,사용중
129.21493073864934,35.19141033432417,25979,"부산광역시 기장군 기장읍 기장해안로 147, 롯데몰 동부산점",민방위,21433.0,사용중
129.24390595503743,35.312828440271545,991,부산광역시 기장군 장안읍 좌천로 50,민방위,818.0,사용중
129.23827509426317,35.3190531149546,5446,부산광역시 기장군 장안읍 신좌천로 7,민방위,4493.0,사용중
129.14999552225143,35.2735945991207,481,"부산광역시 기장군 철마면 개좌로 822, 철마복지회관",민방위,397.0,사용중
129.23044707652528,35.268302725341094,48412,부산광역시 기장군 일광읍 해송1로 33,민방위,39940.0,사용중
129.2227425494535,35.26645990638455,24901,부산광역시 기장군 일광읍 해빛로 39-15,민방위,20544.0,사용중
129.22326885888836,35.2613749648198,19395,부산광역시 기장군 일광읍 해빛1로 62,민방위,16001.0,사용중
129.21990264247415,35.262103273335704,28220,부산광역시 기장군 일광읍 해빛3로 62,민방위,23282.0,사용중
129.22469260730577,35.26670133711168,42597,부산광역시 기장군 일광읍 해빛로 29,민방위,35143.0,사용중
127.07889021212696,37.156925846311246,42861,경기도 오산시 운암로 122 ,민방위,35361.0,사용중
127.07752651403656,37.154134996588304,39059,경기도 오산시 운암로 90 ,민방위,32224.0,사용중
