연번,단지명,주소,동수,층수,연면적,세대수
,,부산광역시 서구 해돋이로 313,,,,613
,,부산광역시 서구 구덕로 310,,,,54
,,부산광역시 서구 보수대로 15,,,,230
,,부산광역시 서구 대영로 24,,,,200
,,부산광역시 서구 구덕로 130,,,,72
,,부산광역시 서구 충무대로 72,,,,85
,,부산광역시 서구 성산길 47-17,,,,180
,,부산광역시 서구 구덕로 196,,,,52
,,부산광역시 서구 구덕로 179번길 16,,,,27
,,부산광역시 서구 암남공원로 39,,,,239
,,부산광역시 서구 부용로 39-5,,,,78
,,부산광역시 서구 구덕로 249번길 10,,,,20
,,부산광역시 서구 보수대로 264-5,,,,27
,,부산광역시 서구 까치고개로 229번길 41,,,,53
,,부산광역시 서구 대신공원로 7-7,,,,24
,,부산광역시 서구 구덕로 345번길 11-1,,,,23
,,부산광역시 서구 대신공원로 7-8,,,,28
,,부산광역시 서구 구덕로 165번길 3,,,,29
,,부산광역시 서구 대영로 86번길 66-7,,,,24
,,부산광역시 서구 대영로 45번길 50,,,,22
,,부산광역시 서구 부용로 6,,,,21
,,부산광역시 서구 부용로 39-4,,,,20
,,부산광역시 서구 구덕로 328번길18,,,,20
,,부산광역시 서구 구덕로 328번길 15,,,,43
,,부산광역시 서구 부용로 14-24,,,,23
,,부산광역시 서구 구덕로 134-1,,,,20
,,부산광역시 서구 천해남로 10,,,,24
,,부산광역시 서구 구덕로 148번길 10,,,,26
,,부산광역시 서구 암남로 58번길 50,,,,24
,,부산광역시 서구 감천로 255번길 9,,,,28
,,부산광역시 서구 부용로 4,,,,29
,,부산광역시 서구 구덕로 339번길 11,,,,20
,,부산광역시 서구 임시수도기념로 48-3,,,,24
,,부산광역시 서구 구덕로 339번길 8,,,,24
,,부산광역시 서구 까치고개로 239번길 25,,,,20
,,부산광역시 서구 대신공원로 13-8,,,,22
,,부산광역시 서구 까치고개로 229번길 16,,,,24
,,부산광역시 서구 구덕로 232번길 2,,,,20
,,부산광역시 서구 해돋이로 23,,,,782
,,부산광역시 서구 감천로 255번길 12,,,,23
,,부산광역시 서구 구덕로 249번길 41-1,,,,20
,,부산광역시 서구 대신공원로 7-16,,,,20
,,부산광역시 서구 망양로 88,,,,20
,,부산광역시 서구 감천로 255번길 14,,,,24
,,부산광역시 서구 부용로 26-4,,,,20
,,부산광역시 서구 암남로 35,,,,26
,,부산광역시 서구 보수대로 145,,,,52
,,부산광역시 서구 성산길 21-1,,,,20
,,부산광역시 서구 보수대로 258번길 33,,,,28
,,부산광역시 서구 구덕로 186번길 22,,,,24
,,부산광역시 서구 대청로 6번길 39,,,,27
,,부산광역시 서구 까치고개로 239번길 21,,,,20
,,부산광역시 서구 까치고개로 229번길 30,,,,24
,,부산광역시 서구 초장로 53,,,,24
,,부산광역시 서구 감천로 255번길 17,,,,28
,,부산광역시 서구 보수대로 284,,,,321
,,부산광역시 서구 구덕로 244번길 13,,,,22
,,부산광역시 서구 흑교로 105번길 23,,,,20
,,부산광역시 서구 구덕로 194번길 15,,,,33
,,부산광역시 서구 구덕로 199번길 38,,,,24
,,부산광역시 서구 대티로 161,,,,753
,,부산광역시 서구 구덕로 321번길 23,,,,29
,,부산광역시 서구 구덕로 279번길 22-5,,,,45
,,부산광역시 서구 흑교로 109번길 23,,,,37
,,부산광역시 서구 구덕로 124번길 48,,,,20
,,부산광역시 서구 초장로 51-10,,,,36
,,부산광역시 서구 구덕로 315번길 7,,,,36
,,부산광역시 서구 대영로 45번길 52,,,,20
,,부산광역시 서구 까치고개로 250,,,,20
,,부산광역시 서구 성산길47-12,,,,20
,,부산광역시 서구 구덕로 238번길 13,,,,152
,,부산광역시 서구 보수대로 63,,,,26
,,부산광역시 서구 까치고개로245번길 17-20,,,,64
,,부산광역시 서구 충무대로275번길 20,,,,93
,,부산광역시 서구 구덕로222번길5,,,,24
,,부산광역시 서구 구덕로222번길 14,,,,36
,,부산광역시 서구 까치고개로239번길 17-8,,,,35
,,부산광역시 서구 송도해변로 21,,,,168
,,부산광역시 서구 충무대로 241번길 12,,,,52
,,부산광역시 서구 시약로73,,,,29
,,부산광역시 서구 구덕로199번길 16,,,,24
,,부산광역시 서구 대영로 45번길 72,,,,42
,,부산광역시 서구 구덕로 120번길 17,,,,21
,,부산광역시 서구 구덕로 120번길 19,,,,21
,,부산광역시 서구 구덕로 275-24,,,,24
,,부산광역시 서구 흑교로 102,,,,35
,,부산광역시 서구 충무대로 277,,,,68
,,부산광역시 서구 구덕로222번길 13,,,,71
,,부산광역시 서구 구덕로 193번길 12,,,,20
,,부산광역시 서구 보수대로 264-3,,,,24
,,부산광역시 서구 구덕로345번길 7,,,,73
,,부산광역시 서구 대영로 73번길 75,,,,20
,,부산광역시 서구 아미초장로74번길 11,,,,22
,,부산광역시 서구 충무시장길 50,,,,70
,,부산광역시 서구 아미초장로 110-7,,,,23
,,부산광역시 서구 꽃마을로 48,,,,429
,,부산광역시 서구 충무시장길6,,,,72
,,부산광역시 서구 대영로 38번길 11,,,,959
,,부산광역시 서구 구덕로280번길18-1,,,,26
,,부산광역시 서구 구덕로295번길 13,,,,26
,,부산광역시 서구 충무대로241번길 5-28,,,,58
,,부산광역시 서구 보수대로280번길 39-7,,,,20
,,부산광역시 서구 보수대로 258-15,,,,24
,,부산광역시 서구 보수대로 27,,,,452
,,부산광역시 서구 구덕로280번길 12,,,,20
,,부산광역시 서구 부용로32번길 27-6,,,,24
,,부산광역시 서구 부용로33,,,,85
,,부산광역시 서구 망양로 95-5,,,,85
,,부산광역시 서구 구덕로333번길 17,,,,24
,,부산광역시 서구 해돋이로269번길 6,,,,24
,,부산광역시 서구 대영로86번길 70,,,,22
,,부산광역시 서구 구덕로315번길 10-6,,,,20
,,부산광역시 서구 대영로46번길 7,,,,26
,,부산광역시 서구 구덕로305번길 17-1,,,,24
,,부산광역시 서구 부용로38번길7,,,,24
,,부산광역시 서구 구덕로333번길 10,,,,25
,,부산광역시 서구 대신공원로 37-9,,,,23
,,부산광역시 서구 충무대로 220,,,,190
,,부산광역시 서구 구덕로165번길 21,,,,23
,,부산광역시 서구 구덕로315번길 5,,,,25
,,부산광역시 서구 대신공원로 37-17,,,,28
,,부산광역시 서구 망양로111번길 22,,,,18
,,부산광역시 서구 보수대로154번길 29,,,,503
,,부산광역시 서구 구덕로 234,,,,53
,,부산광역시 서구 보동길 327번길 5-4,,,,8
,,부산광역시 서구 송도해변로 192,,,,1368
,,부산광역시 서구 서구 대티로 178,,,,733
,,부산광역시 서구 충무시장길 34,,,,95
,,부산광역시 수영구  망미번영로38번길 30(광안동),,,,150
,,부산광역시 수영구  수영로660번길 37(광안동),,,,122
,,"부산광역시 수영구  무학로63번길 91, 97, 115(민락동)",,,,72
,,부산광역시 수영구  광일로67번길 68(광안동),,,,182
,,부산광역시 수영구  연수로 286(망미동),,,,40
,,부산광역시 수영구  광서로16번길 23(광안동),,,,31
,,부산광역시 수영구  과정로67번길 47(망미동),,,,120
,,부산광역시 수영구  광남로94번길 2(광안동),,,,31
,,부산광역시 수영구  망미번영로38번길 35(광안동),,,,20
,,부산광역시 수영구  연수로 276(망미동),,,,40
,,부산광역시 수영구  연수로379번길 5(수영동),,,,50
,,부산광역시 수영구  광안로48번길 37(광안동),,,,30
,,부산광역시 수영구  망미번영로63번길 69(망미동),,,,25
,,부산광역시 수영구  수영로521번길 10(광안동),,,,20
,,부산광역시 수영구  광안로7번길 42(광안동),,,,50
,,부산광역시 수영구  황령산로8번길 63(남천동),,,,35
,,부산광역시 수영구  수영로487번길 20(남천동),,,,48
,,부산광역시 수영구  수영로497번길 46(남천동),,,,40
,,부산광역시 수영구  망미번영로63번길 68(망미동),,,,25
,,부산광역시 수영구  과정로15번길 7(망미동),,,,48
,,부산광역시 수영구  광안해변로 100(남천동),,,,3060
,,부산광역시 수영구  구락로 120(망미동),,,,48
,,부산광역시 수영구  망미번영로24번길 26(광안동),,,,22
,,부산광역시 수영구  민락로14번길 32(민락동),,,,28
,,부산광역시 수영구  광안로16번길 66(광안동),,,,38
,,부산광역시 수영구  장대골로68번길 17(광안동),,,,49
,,부산광역시 수영구  광일로67번길 71(광안동),,,,24
,,부산광역시 수영구  연수로287번길 16,,,,32
,,부산광역시 수영구  광안로7번길 50,,,,39
,,부산광역시 수영구  망미배산로10번길 96(망미동),,,,30
,,부산광역시 수영구  광남로 136(광안동),,,,30
,,부산광역시 수영구  남천동로22번길 33(남천동),,,,48
,,부산광역시 수영구  연수로282번길 7(망미동),,,,20
,,"부산광역시 수영구  감포로 10 (민락동, 이화)",,,,34
,,부산광역시 수영구  수영로 549 (광안동),,,,39
,,"부산광역시 수영구  망미번영로38번길 17 (광안동, 중경)",,,,40
,,"부산광역시 수영구  광서로10번길 65 (광안동, 로타리아파트)",,,,30
,,"부산광역시 수영구  구락로 90 (망미동, 복음)",,,,48
,,"부산광역시 수영구  수영로510번길 54 (광안동, 승우)",,,,29
,,"부산광역시 수영구  감포로 47 (광안동, 부흥)",,,,25
,,"부산광역시 수영구  감포로 12 (민락동, 이화)",,,,29
,,"부산광역시 수영구  수영로522번길 30 (광안동, 삼성)",,,,28
,,부산광역시 수영구  수영로546번길 11(광안동),,,,20
,,"부산광역시 수영구  수미로63번길 16 (망미동, 오양장미)",,,,80
,,"부산광역시 수영구  연수로391번길 5 (수영동, 해운)",,,,40
,,"부산광역시 수영구  연수로282번길 7 (망미동, 동방)",,,,120
,,"부산광역시 수영구  수영로510번길 38 (광안동, 승우)",,,,49
,,"부산광역시 수영구  광안로35번길 18 (광안동, 부흥)",,,,32
,,"부산광역시 수영구  구락로 92 (망미동, 동림)",,,,49
,,"부산광역시 수영구  남천바다로21번길 79 (광안동, 태림)",,,,85
,,"부산광역시 수영구  감포로48번길 4 (민락동, 화목)",,,,20
,,"부산광역시 수영구  무학로49번길 62 (광안동, 화목)",,,,80
,,"부산광역시 수영구  광일로46번길 8 (광안동, 봉황)",,,,50
,,"부산광역시 수영구  무학로33번길 51 (광안동, 동림리라)",,,,25
,,"부산광역시 수영구  감포로 33 (광안동, 화목)",,,,20
,,"부산광역시 수영구  수미로50번길 26 (수영동, 롯데아맨션)",,,,40
,,"부산광역시 수영구  연수로282번길 7 (망미동, 동방)",,,,80
,,"부산광역시 수영구  좌수영로125번길 7 (망미동, 크라운)",,,,20
,,"부산광역시 수영구  연수로288번길 7 (망미동, 동방로얄)",,,,80
,,"부산광역시 수영구  수영로384번길 7 (남천동, 남천파크)",,,,130
,,"부산광역시 수영구  연수로249번길 11 (망미동, 부일)",,,,48
,,"부산광역시 수영구  광일로9번길 13 (광안동, 부흥)",,,,49
,,"부산광역시 수영구  수미로86번길 11 (수영동, 망미빌라)",,,,32
,,"부산광역시 수영구  연수로392번길 72 (광안동, 봉황)",,,,73
,,"부산광역시 수영구  광안해변로 141 (남천동, 협진태양아파트)",,,,210
,,"부산광역시 수영구  남천동로108번길 39 (남천동, 봉황)",,,,40
,,"부산광역시 수영구  수영로 481 (남천동, 화목타운)",,,,180
,,"부산광역시 수영구  광남로 55 (남천동, 백산)",,,,121
,,부산광역시 수영구  광남로172번길 10(민락동),,,,81
,,부산광역시 수영구  수영로741번길 93(수영동),,,,42
,,부산광역시 수영구  감포로8번길 39(민락동),,,,50
,,부산광역시 수영구  연수로249번길 20(망미동),,,,130
,,부산광역시 수영구  광안해변로15번길 68(남천동),,,,990
,,부산광역시 수영구  광남로 56(남천동),,,,90
,,부산광역시 수영구  수영로652번길 22(광안동),,,,30
,,부산광역시 수영구  무학로69번길 80(민락동),,,,50
,,부산광역시 수영구  광서로 54(광안동),,,,30
,,부산광역시 수영구  광안해변로15번길 10(남천동),,,,120
,,부산광역시 수영구  남천바다로9번길 71(광안동),,,,53
,,부산광역시 수영구  수영로741번길 20(수영동),,,,1180
,,부산광역시 수영구  수영로521번길 74(광안동),,,,108
,,부산광역시 수영구  광서로 54(광안동),,,,296
,,부산광역시 수영구  광남로 271(민락동),,,,108
,,부산광역시 수영구  수영로536번길 65(광안동),,,,48
,,부산광역시 수영구  수영로536번길 65(광안동),,,,193
,,부산광역시 수영구  망미배산로70번길 45(망미동),,,,224
,,"부산광역시 수영구 연수로310번길 74 (망미동, 삼성아파트)",,,,672
,,"부산광역시 수영구 민락로6번길 49 (민락동, 민락이진빌라)",,,,36
,,"부산광역시 수영구 수영로521번가길 17 (광안동, 광안동일빌라)",,,,20
,,"부산광역시 수영구 망미번영로55번길 112 (망미동, 현대망미아파트)",,,,91
,,"부산광역시 수영구 과정로85번길 70 (망미동, 망미로얄베스토피아아파트)",,,,490
,,"부산광역시 수영구 금련로43번길 32 (망미동, 현대한누리타운)",,,,458
,,"부산광역시 수영구 수미로71번길 20 (망미동, 망미동한성기린아파트)",,,,113
,,"부산광역시 수영구 광일로 63 (광안동, 광원아파트)",,,,589
,,"부산광역시 수영구 광일로 49 (광안동, 비치그린아파트)",,,,1038
,,"부산광역시 수영구 수영로481번길 14 (남천동, 진흥아파트)",,,,36
,,"부산광역시 수영구 수영로611번길 34 (광안동, 라익아파트)",,,,49
,,"부산광역시 수영구 남천바다로21번길 51 (광안동, 태평양하이츠)",,,,198
,,"부산광역시 수영구 연수로235번길 12 (망미동, 망미유성빌라)",,,,24
,,"부산광역시 수영구 광안해변로 314 (민락동, 진로비치아파트)",,,,499
,,부산광역시 수영구 연수로415번길 55(수영동),,,,48
,,"부산광역시 수영구 남천서로25번길 3 (남천동, 동산로즈빌라)",,,,32
,,"부산광역시 수영구 구락로101번길 14 (망미동, 백양빌라)",,,,20
,,"부산광역시 수영구 황령대로 431 (남천동, 남천동원로얄듀크)",,,,422
,,"부산광역시 수영구 수영로636번길 85 (광안동, 부덕그린아파트)",,,,67
,,"부산광역시 수영구 남천동로10번길 38 (남천동, 남천시티빌)",,,,20
,,"부산광역시 수영구 민락본동로31번길 61 (민락동, 금샘타워)",,,,38
,,"부산광역시 수영구 광서로10번길 24 (광안동, 토명비취빌)",,,,21
,,"부산광역시 수영구 광남로 89 (광안동, 글로벌하일타운)",,,,46
,,"부산광역시 수영구 장대골로57번가길 16 (광안동, 광안리치빌)",,,,24
,,"부산광역시 수영구 광안해변로 418 (민락동, 센텀비치푸르지오)",,,,1082
,,"부산광역시 수영구 광남로 251 (민락동, 홍익라이프)",,,,37
,,"부산광역시 수영구 광남로 144 (광안동, 광안동 동산오차드힐)",,,,52
,,"부산광역시 수영구 광일로 70 (광안동, 광안메르빌)",,,,96
,,"부산광역시 수영구 남천바다로9번길 58 (광안동, 광안하이빌 아파트)",,,,46
,,"부산광역시 수영구 광안해변로 386 (민락동, 롯데캐슬자이언트)",,,,591
,,"부산광역시 수영구 수영로 632-1 (광안동, 솔내음 파비르)",,,,24
,,"부산광역시 수영구 수미로 63 (망미동, 우성파크빌)",,,,32
,,"부산광역시 수영구 좌수영로 176 (망미동, 센텀수영강변1차e-편한세상)",,,,480
,,"부산광역시 수영구 수영로741번길 46 (수영동, 수영협성르네상스타운)",,,,684
