주소,세대수,위도,경도
부산광역시 서구 흑교로 106,51,35.1078699,129.0214031
부산광역시 서구 충무대로 246,180,35.0926213,129.0244342
부산광역시 서구 충무대로 181,96,35.0866725,129.0240381
부산광역시 서구 충무대로 56,125,35.0779067,129.0188043
부산광역시 서구 보수대로 242번길 6,112,35.1158456,129.0183467
부산광역시 서구 흑교로 103,33,35.1073859,129.0215647
부산광역시 서구 대티로 159,490,35.1130388,129.0100039
부산광역시 서구 충무대로 24,53,35.0775068,129.0163752
부산광역시 서구 구덕로 150번길 25,27,35.0993249,129.0206353
부산광역시 서구 보수대로 41-12,60,35.100488,129.0231035
부산광역시 서구 구덕로 293,48,35.1101827,129.0173504
부산광역시 서구 구덕로 346번길 4,60,35.1143987,129.0158895
부산광역시 서구 구덕로 135,83,35.0970117,129.0214602
부산광역시 서구 대영로 68,20,35.1101603,129.0188467
부산광역시 서구 구덕로 335-1,44,35.1136055,129.0155753
부산광역시 서구 망양로 50-1,37,35.1145872,129.01475
부산광역시 서구 충무대로 133,440,35.0820213,129.0244376
부산광역시 서구 구덕로 269,46,35.1083784,129.0190494
부산광역시 서구 구덕로 254,36,35.107273,129.0205414
부산광역시 서구 구덕로 275-3,60,35.1085276,129.0183158
부산광역시 서구 꽃마을로 57,256,35.1186326,129.0108869
부산광역시 서구 구덕로 345번길 19,40,35.1139424,129.0145617
부산광역시 서구 구덕로 138,77,35.0974822,129.0217379
부산광역시 서구 대영로 46번길 17,32,35.108783,129.0170144
부산광역시 서구 해돋이로 313,613,35.1040361,129.0159715
부산광역시 서구 구덕로 310,54,35.111556,129.0173451
부산광역시 서구 보수대로 15,230,35.0983397,129.0244193
부산광역시 서구 대영로 24,200,35.1095829,129.014051
부산광역시 서구 구덕로 130,72,35.0969632,129.0222049
부산광역시 서구 충무대로 72,85,35.0786481,129.0204536
부산광역시 서구 성산길 47-17,180,35.08055969999999,129.0120357
부산광역시 서구 구덕로 196,52,35.1020957,129.0201289
부산광역시 서구 구덕로 179번길 16,27,35.1005513,129.0190574
부산광역시 서구 암남공원로 39,239,35.0729155,129.0162832
부산광역시 서구 부용로 39-5,78,35.1078154,129.0188675
부산광역시 서구 구덕로 249번길 10,20,35.1070394,129.0196438
부산광역시 서구 보수대로 264-5,27,35.1177369,129.0170695
부산광역시 서구 까치고개로 229번길 41,53,35.10154,129.0208356
부산광역시 서구 대신공원로 7-7,24,35.118549,129.0160454
부산광역시 서구 구덕로 345번길 11-1,23,35.1141361,129.0149313
부산광역시 서구 대신공원로 7-8,28,35.1187533,129.0160218
부산광역시 서구 구덕로 165번길 3,29,35.0990953,129.0194877
부산광역시 서구 대영로 86번길 66-7,24,35.1080428,129.0217167
부산광역시 서구 대영로 45번길 50,22,35.1116713,129.0154145
부산광역시 서구 부용로 6,21,35.10877079999999,129.0160937
부산광역시 서구 부용로 39-4,20,35.10786,129.0191353
부산광역시 서구 구덕로 328번길18,20,35.1132102,129.0171779
부산광역시 서구 구덕로 328번길 15,43,35.1133111,129.0169427
부산광역시 서구 부용로 14-24,23,35.1083672,129.0166312
부산광역시 서구 구덕로 134-1,20,35.0972191,129.0217456
부산광역시 서구 천해남로 10,24,35.0827324,129.0126335
부산광역시 서구 구덕로 148번길 10,26,35.0979796,129.0212961
부산광역시 서구 암남로 58번길 50,24,35.0795531,129.0131222
부산광역시 서구 감천로 255번길 9,28,35.081794,129.0155997
부산광역시 서구 부용로 4,29,35.1088148,129.0159509
부산광역시 서구 구덕로 339번길 11,20,35.1136588,129.0152665
부산광역시 서구 임시수도기념로 48-3,24,35.1039116,129.0178115
부산광역시 서구 구덕로 339번길 8,24,35.1139714,129.0153491
부산광역시 서구 까치고개로 239번길 25,20,35.1007551,129.0220636
부산광역시 서구 대신공원로 13-8,22,35.1191822,129.0159965
부산광역시 서구 까치고개로 229번길 16,24,35.1003658,129.0210048
부산광역시 서구 구덕로 232번길 2,20,35.1051655,129.0204127
부산광역시 서구 해돋이로 23,782,35.0824704,129.0198129
부산광역시 서구 감천로 255번길 12,23,35.0819102,129.0159399
부산광역시 서구 구덕로 249번길 41-1,20,35.1069019,129.0177428
부산광역시 서구 대신공원로 7-16,20,35.1187048,129.0154983
부산광역시 서구 망양로 88,20,35.1164046,129.0180876
부산광역시 서구 감천로 255번길 14,24,35.0820195,129.0159212
부산광역시 서구 부용로 26-4,20,35.1078386,129.0172731
부산광역시 서구 암남로 35,26,35.0784283,129.0147694
부산광역시 서구 보수대로 145,52,35.1085554,129.02234
부산광역시 서구 성산길 21-1,20,35.0798293,129.0150859
부산광역시 서구 보수대로 258번길 33,28,35.11840979999999,129.0179328
부산광역시 서구 구덕로 186번길 22,24,35.1010778,129.0210834
부산광역시 서구 대청로 6번길 39,27,35.1014867,129.0205689
부산광역시 서구 까치고개로 239번길 21,20,35.1006086,129.0220941
부산광역시 서구 까치고개로 229번길 30,24,35.10097349999999,129.0211156
부산광역시 서구 초장로 53,24,35.0968262,129.0213885
부산광역시 서구 감천로 255번길 17,28,35.0821414,129.0155459
부산광역시 서구 보수대로 284,321,35.11944769999999,129.0140029
부산광역시 서구 구덕로 244번길 13,22,35.1064264,129.0210078
부산광역시 서구 흑교로 105번길 23,20,35.1064871,129.0214602
부산광역시 서구 구덕로 194번길 15,33,35.1021292,129.0207531
부산광역시 서구 구덕로 199번길 38,24,35.1027335,129.0177624
부산광역시 서구 대티로 161,753,35.1154924,129.0099577
부산광역시 서구 구덕로 321번길 23,29,35.1119414,129.0154648
부산광역시 서구 구덕로 279번길 22-5,45,35.1089378,129.0173134
부산광역시 서구 흑교로 109번길 23,37,35.1065538,129.0208719
부산광역시 서구 구덕로 124번길 48,20,35.0987775,129.0228404
부산광역시 서구 초장로 51-10,36,35.0970298,129.020998
부산광역시 서구 구덕로 315번길 7,36,35.1116801,129.0164299
부산광역시 서구 대영로 45번길 52,20,35.1117852,129.0153525
부산광역시 서구 까치고개로 250,20,35.099483,129.0230179
부산광역시 서구 성산길47-12,20,35.0813084,129.0121773
부산광역시 서구 구덕로 238번길 13,152,35.1060288,129.0209584
부산광역시 서구 보수대로 63,26,35.1014018,129.0217543
부산광역시 서구 까치고개로245번길 17-20,64,35.1005435,129.0223896
부산광역시 서구 충무대로275번길 20,93,35.0954636,129.0231177
부산광역시 서구 구덕로222번길5,24,35.1045094,129.0203672
부산광역시 서구 구덕로222번길 14,36,35.10415940000001,129.0207794
부산광역시 서구 까치고개로239번길 17-8,35,35.1005896,129.0218127
부산광역시 서구 송도해변로 21,168,35.07121619999999,129.0176154
부산광역시 서구 충무대로 241번길 12,52,35.0922991,129.02336
부산광역시 서구 시약로73,29,35.1162586,129.0090637
부산광역시 서구 구덕로199번길 16,24,35.1026548,129.0190623
부산광역시 서구 대영로 45번길 72,42,35.1126445,129.0149204
부산광역시 서구 구덕로 120번길 17,21,35.0973948,129.023137
부산광역시 서구 구덕로 120번길 19,21,35.0974994,129.0231433
부산광역시 서구 구덕로 275-24,24,35.1084661,129.0175273
부산광역시 서구 흑교로 102,35,35.1078241,129.0218277
부산광역시 서구 충무대로 277,68,35.09534290000001,129.0239503
부산광역시 서구 구덕로222번길 13,71,35.1045842,129.0208538
부산광역시 서구 구덕로 193번길 12,20,35.1021395,129.0190391
부산광역시 서구 보수대로 264-3,24,35.1176705,129.0168634
부산광역시 서구 구덕로345번길 7,73,35.114225,129.0153075
부산광역시 서구 대영로 73번길 75,20,35.1136841,129.0173504
부산광역시 서구 아미초장로74번길 11,22,35.0975545,129.0188919
부산광역시 서구 충무시장길 50,70,35.0942695,129.0230117
부산광역시 서구 아미초장로 110-7,23,35.0989865,129.0176676
부산광역시 서구 꽃마을로 48,429,35.1188016,129.0124483
부산광역시 서구 충무시장길6,72,35.0961652,129.0233055
부산광역시 서구 대영로 38번길 11,959,35.1076478,129.0147936
부산광역시 서구 구덕로280번길18-1,26,35.1093159,129.0195444
부산광역시 서구 구덕로295번길 13,26,35.1100587,129.0169299
부산광역시 서구 충무대로241번길 5-28,58,35.0915459,129.0235556
부산광역시 서구 보수대로280번길 39-7,20,35.1197642,129.0159473
부산광역시 서구 보수대로 258-15,24,35.1169515,129.0178629
부산광역시 서구 보수대로 27,452,35.0992877,129.0239459
부산광역시 서구 구덕로280번길 12,20,35.1092315,129.0192626
부산광역시 서구 부용로32번길 27-6,24,35.10630039999999,129.0183499
부산광역시 서구 부용로33,85,35.1078117,129.0183633
부산광역시 서구 망양로 95-5,85,35.1171034,129.0179238
부산광역시 서구 구덕로333번길 17,24,35.1130487,129.0152956
부산광역시 서구 해돋이로269번길 6,24,35.1005856,129.0159048
부산광역시 서구 대영로86번길 70,22,35.1080553,129.0219441
부산광역시 서구 구덕로315번길 10-6,20,35.1121511,129.0162978
부산광역시 서구 대영로46번길 7,26,35.1092733,129.0167397
부산광역시 서구 구덕로305번길 17-1,24,35.1107929,129.016265
부산광역시 서구 부용로38번길7,24,35.1073105,129.0191215
부산광역시 서구 구덕로333번길 10,25,35.1134224,129.0155034
부산광역시 서구 대신공원로 37-9,23,35.1210527,129.0164133
부산광역시 서구 충무대로 220,190,35.0848662,129.0218711
부산광역시 서구 구덕로165번길 21,23,35.0991469,129.0185819
부산광역시 서구 구덕로315번길 5,25,35.1118682,129.0165265
부산광역시 서구 대신공원로 37-17,28,35.1210183,129.0159519
부산광역시 서구 망양로111번길 22,18,35.1182679,129.0197925
부산광역시 서구 보수대로154번길 29,503,35.1110393,129.022916
부산광역시 서구 구덕로 234,53,35.105536,129.0204394
부산광역시 서구 보동길 327번길 5-4,8,35.1146102,129.0218874
부산광역시 서구 송도해변로 192,1368,35.0751757,129.0195666
부산광역시 서구 서구 대티로 178,733,35.1117731,129.011763
부산광역시 서구 충무시장길 34,95,35.0950975,129.0232819
부산광역시 수영구  망미번영로38번길 30,150,35.1695333,129.109915
부산광역시 수영구  수영로660번길 37,122,35.1644712,129.1174965
"부산광역시 수영구  무학로63번길 91, 97, 115",72,35.1657346,129.1190004
부산광역시 수영구  광일로67번길 68,182,35.1604469,129.106441
부산광역시 수영구  연수로 286,40,35.1728655,129.1018893
부산광역시 수영구  광서로16번길 23,31,35.1652264,129.1127818
부산광역시 수영구  과정로67번길 47,120,35.1769336,129.1043716
부산광역시 수영구  광남로94번길 2,31,35.1500861,129.11467
부산광역시 수영구  망미번영로38번길 35,20,35.16984619999999,129.1107509
부산광역시 수영구  연수로 276,40,35.1728392,129.1009178
부산광역시 수영구  연수로379번길 5,50,35.1704943,129.1113461
부산광역시 수영구  광안로48번길 37,30,35.153412,129.1163265
부산광역시 수영구  망미번영로63번길 69,25,35.1760573,129.1097954
부산광역시 수영구  수영로521번길 10,20,35.1526314,129.111102
부산광역시 수영구  광안로7번길 42,50,35.1589575,129.1147682
부산광역시 수영구  황령산로8번길 63,35,35.150496,129.1100626
부산광역시 수영구  수영로487번길 20,48,35.1498833,129.1097549
부산광역시 수영구  수영로497번길 46,40,35.1499968,129.1092005
부산광역시 수영구  망미번영로63번길 68,25,35.1759304,129.1103186
부산광역시 수영구  과정로15번길 7,48,35.1725633,129.1084567
부산광역시 수영구  광안해변로 100,3060,35.1429728,129.1163049
부산광역시 수영구  구락로 120,48,35.1779892,129.1168676
부산광역시 수영구  망미번영로24번길 26,22,35.16885,129.1094521
부산광역시 수영구  민락로14번길 32,28,35.1576523,129.1232254
부산광역시 수영구  광안로16번길 66,38,35.1540367,129.1129135
부산광역시 수영구  장대골로68번길 17,49,35.1605864,129.1057722
부산광역시 수영구  광일로67번길 71,24,35.1602637,129.1069272
부산광역시 수영구  연수로287번길 16,32,35.1740396,129.1023374
부산광역시 수영구  광안로7번길 50,39,35.1592177,129.1147967
부산광역시 수영구  망미배산로10번길 96,30,35.1784203,129.1066956
부산광역시 수영구  광남로 136,30,35.1534436,129.1172482
부산광역시 수영구  남천동로22번길 33,48,35.14087550000001,129.1099407
부산광역시 수영구  연수로282번길 7,20,35.1719141,129.1011021
부산광역시 수영구  감포로 10 ,34,35.1596755,129.1209832
부산광역시 수영구  수영로 549 ,39,35.154981,129.1117632
부산광역시 수영구  망미번영로38번길 17 ,40,35.1704298,129.1100683
부산광역시 수영구  광서로10번길 65 ,30,35.1668838,129.11387
부산광역시 수영구  구락로 90 ,48,35.1749843,129.1177291
부산광역시 수영구  수영로510번길 54 ,29,35.1505066,129.1141136
부산광역시 수영구  감포로 47 ,25,35.1625597,129.1193419
부산광역시 수영구  감포로 12 ,29,35.1598885,129.1208746
부산광역시 수영구  수영로522번길 30 ,28,35.1517483,129.1132589
부산광역시 수영구  수영로546번길 11,20,35.1544143,129.1139444
부산광역시 수영구  수미로63번길 16 ,80,35.1745023,129.1180231
부산광역시 수영구  연수로391번길 5 ,40,35.1696186,129.1124212
부산광역시 수영구  연수로282번길 7 ,120,35.1719141,129.1011021
부산광역시 수영구  수영로510번길 38 ,49,35.1506193,129.1134326
부산광역시 수영구  광안로35번길 18 ,32,35.1560813,129.1164706
부산광역시 수영구  구락로 92 ,49,35.1752895,129.1173559
부산광역시 수영구  남천바다로21번길 79 ,85,35.1525218,129.114797
부산광역시 수영구  감포로48번길 4 ,20,35.1626328,129.1197295
부산광역시 수영구  무학로49번길 62 ,80,35.1639178,129.1187449
부산광역시 수영구  광일로46번길 8 ,50,35.162873,129.1096346
부산광역시 수영구  무학로33번길 51 ,25,35.1636694,129.1177247
부산광역시 수영구  감포로 33 ,20,35.1615052,129.1197137
부산광역시 수영구  수미로50번길 26 ,40,35.1720209,129.1159081
